Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional
Cole Aldrich,29,MIN,C,21,0,49,6.0,0.340,0.000,0.400,7.0,28.6,17.6,8.2,2.0,1.8,5.4,16.8,-0.1,0.1,0.0,-0.013,-6.8,-0.7,-7.5,-0.1,,aldrico01
R.J. Hunter,24,HOU,SG,5,1,45,8.5,0.455,0.700,0.100,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,0.022,-5.2,1.9,-3.3,0.0,,hunterj01
Vander Blue,25,LAL,SG,5,0,45,-1.8,0.255,0.400,0.400,0.0,2.3,1.2,8.2,1.1,0.0,33.8,8.4,-0.1,0.0,-0.1,-0.103,-7.6,-0.7,-8.4,-0.1,,blueva01
Adreian Payne,26,ORL,PF,5,0,43,18.8,0.831,0.300,0.600,5.1,18.0,11.5,0.0,2.3,0.0,13.7,15.0,0.1,0.0,0.2,0.203,1.8,0.6,2.4,0.0,,paynead01
Jonathan Gibson,30,BOS,PG,4,0,40,25.4,0.739,0.522,0.000,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,0.195,4.9,-0.8,4.1,0.1,,gibsojo01
Joakim Noah,32,NYK,C,7,0,40,15.6,0.510,0.000,0.400,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,0.0,0.1,0.1,0.072,-2.5,1.7,-0.8,0.0,,noahjo01
Jeff Withey,27,DAL,C,10,0,39,8.3,0.444,0.625,0.125,2.8,26.6,14.2,0.0,0.0,6.8,10.6,22.0,-0.1,0.1,0.0,-0.054,-4.4,-0.6,-5.0,0.0,,witheje01
Joel Bolomboy,24,MIL,PF,6,0,38,11.7,0.521,0.167,1.000,18.6,12.3,15.4,0.0,2.6,0.0,18.8,12.6,0.0,0.0,0.1,0.079,-2.6,-2.4,-5.0,0.0,,bolomjo01
Charles Cooke,23,NOP,SG,13,0,38,-5.1,0.202,0.571,0.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,-0.2,0.0,-0.2,-0.239,-10.4,-4.0,-14.4,-0.1,,cookech01
Walt Lemon Jr.,25,NOP,PG,5,0,35,6.9,0.491,0.063,0.188,0.0,6.0,3.1,21.1,0.0,2.3,18.8,26.4,-0.1,0.0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1,,lemonwa01
Aaron Jackson,31,HOU,PG,1,0,35,2.4,0.405,0.444,0.222,6.5,3.2,4.8,4.0,0.0,0.0,9.2,13.7,0.0,0.0,0.0,-0.017,-6.6,-2.3,-8.9,-0.1,,jacksaa01
Jacob Wiley,23,BRK,PF,5,0,33,8.2,0.410,0.500,0.500,6.4,29.2,17.7,8.0,1.5,0.0,0.0,6.4,0.0,0.0,0.1,0.094,-3.6,1.4,-2.3,0.0,,wileyja01
Georges Niang,24,UTA,PF,9,0,32,9.2,0.379,0.364,0.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,0.0,-0.029,-4.9,0.9,-4.0,0.0,,niangge01
Matt Costello,24,SAS,C,4,0,32,9.7,0.500,0.000,0.000,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,0.127,-6.0,5.3,-0.7,0.0,,costema01
Markel Brown,26,HOU,SG,4,0,31,-1.2,0.357,0.714,0.000,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,-0.1,0.0,0.0,-0.063,-8.8,-2.0,-10.8,-0.1,,brownma02
Ike Anigbogu,19,IND,C,11,0,30,21.6,0.558,0.000,0.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,0.1,0.0,0.1,0.165,1.8,0.1,1.9,0.0,,anigbik01
Tony Bradley,20,UTA,C,9,0,29,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.033,-3.0,-4.5,-7.5,0.0,,bradlto01
Daniel Hamilton,22,OKC,SG,6,0,28,18.2,0.545,0.455,0.000,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,0.169,1.0,1.3,2.3,0.0,,hamilda02
Marcus Paige,24,CHO,PG,5,0,28,9.1,0.403,0.571,0.143,0.0,15.7,7.7,16.1,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-0.006,-5.6,-3.2,-8.8,0.0,,paigema01
Jameel Warney,24,DAL,PF,3,0,27,22.5,0.599,0.000,0.417,15.9,21.3,18.5,0.0,0.0,0.0,6.6,25.6,0.1,0.0,0.1,0.157,2.5,-2.7,-0.2,0.0,,warneja01
Jeremy Lin,29,BRK,PG,1,1,25,15.9,0.597,0.167,0.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,0.087,-1.0,-4.4,-5.4,0.0,,linje01
Monte Morris,22,DEN,PG,3,0,25,27.1,0.727,0.167,0.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,0.312,4.3,5.0,9.4,0.1,,morrimo01
Chinanu Onuaku,21,HOU,C,1,0,22,-3.2,0.400,0.000,0.000,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1,,onuakch01
Xavier Munford,25,MIL,SG,6,0,21,-2.1,0.218,0.333,0.333,5.6,0.0,2.8,24.6,2.4,0.0,22.5,19.1,-0.1,0.0,-0.1,-0.197,-9.3,-2.0,-11.3,0.0,,munfoxa02
Mangok Mathiang,25,CHO,C,4,0,20,18.0,0.538,0.000,0.143,16.0,38.5,27.1,0.0,2.4,0.0,0.0,16.1,0.0,0.0,0.1,0.183,-3.3,-1.3,-4.6,0.0,,mathima01
Nate Wolters,26,UTA,PG,5,0,19,-2.9,0.167,0.000,0.000,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1,,woltena01
James Michael McAdoo,25,PHI,PF,3,0,18,7.4,0.508,1.000,0.286,0.0,11.5,6.0,0.0,0.0,4.6,11.3,21.0,0.0,0.0,0.0,0.023,-2.3,-0.7,-3.0,0.0,,mcadoja01
Kendrick Perkins,33,CLE,C,1,0,15,8.4,0.521,0.000,1.000,0.0,7.4,3.7,17.3,3.3,0.0,25.8,11.4,0.0,0.0,0.0,0.026,-4.3,2.1,-2.2,0.0,,perkike01
Tim Quarterman,23,HOU,SG,3,0,13,2.9,0.515,0.667,0.667,0.0,25.8,13.0,10.6,0.0,0.0,34.0,20.0,0.0,0.0,0.0,-0.083,-8.5,-1.2,-9.7,0.0,,quartti01
Luol Deng,32,LAL,SF,1,1,13,5.5,0.500,0.000,0.000,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018,-5.3,2.4,-2.9,0.0,,denglu01
Devin Robinson,22,WAS,SF,1,0,13,10.5,0.333,0.000,0.000,17.4,26.0,21.7,0.0,3.8,0.0,0.0,10.2,0.0,0.0,0.0,0.098,-4.2,2.1,-2.1,0.0,,robinde01
Josh Smith,32,NOP,PF,3,0,12,3.5,0.250,0.000,0.000,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013,-8.4,-6.2,-14.6,0.0,,smithjo03
Matt Williams,24,MIA,SG,3,0,11,-0.7,0.417,0.833,0.000,0.0,10.2,5.1,0.0,0.0,0.0,14.3,28.6,-0.1,0.0,0.0,-0.197,-7.0,-4.2,-11.2,0.0,,willima05
Nicolás Brussino,24,ATL,SF,4,0,10,-4.6,0.000,1.000,0.000,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.180,-8.1,-3.2,-11.3,0.0,,brussni01
David Stockton,26,UTA,PG,3,0,9,33.9,1.050,1.000,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,0.1,0.0,0.1,0.459,6.7,1.1,7.9,0.0,,stockda01
Derrick Williams,26,LAL,PF,2,0,9,-3.2,0.250,0.500,0.000,0.0,11.7,5.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,-0.191,-9.8,-7.0,-16.8,0.0,,willide02
Jarell Eddie,26,2TM,SF,3,0,9,-1.9,0.000,1.000,0.000,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,0.0,,eddieja01
Jarell Eddie,26,BOS,SF,2,0,6,4.0,0.000,1.000,0.000,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,0.0,,eddieja01
Jarell Eddie,26,CHI,SF,1,0,3,-13.5,0.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,0.0,,eddieja01
Ben Moore,22,IND,PF,2,0,9,-2.3,,,,0.0,12.5,6.3,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.072,-10.5,1.3,-9.3,0.0,,moorebe01
Scotty Hopson,28,DAL,SG,1,0,8,-4.6,0.266,0.000,2.000,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,0.0,0.0,0.0,-0.238,-9.2,-4.7,-14.0,0.0,,hopsosc01
Erik McCree,24,UTA,SF,4,0,8,-8.9,0.000,0.500,0.000,0.0,14.0,7.1,0.0,6.3,0.0,33.3,16.9,-0.1,0.0,-0.1,-0.334,-14.7,1.0,-13.7,0.0,,mccreer01
Luis Montero,24,DET,SG,2,0,8,-15.5,0.000,0.000,0.000,0.0,28.2,13.8,0.0,0.0,0.0,66.7,16.6,-0.1,0.0,-0.1,-0.445,-19.0,-6.6,-25.6,0.0,,montelu01
Vince Hunter,23,MEM,PF,4,0,7,35.8,0.600,0.000,0.000,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,0.0,0.0,0.0,0.097,10.4,-0.7,9.7,0.0,,huntevi01
Reggie Hearn,26,DET,SG,3,0,7,13.1,0.750,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.132,2.9,-1.4,1.5,0.0,,hearnre01
Xavier Silas,30,BOS,SG,2,0,7,-4.9,0.000,0.667,0.000,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,-0.1,0.0,0.0,-0.250,-11.7,3.5,-8.1,0.0,,silasxa01
Jacob Pullen,28,PHI,PG,3,0,6,-2.3,0.500,0.500,0.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,0.0,0.0,0.0,-0.210,-8.3,-4.4,-12.7,0.0,,pulleja01
Josh McRoberts,30,DAL,PF,2,0,6,-12.5,0.000,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.190,-17.9,-3.6,-21.4,0.0,,mcrobjo01
Jeremy Evans,30,ATL,SF,1,0,5,10.4,1.000,0.000,0.000,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.028,-5.7,-4.2,-9.9,0.0,,evansje01
Gordon Hayward,27,BOS,SF,1,1,5,7.3,0.500,0.500,0.000,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.056,-6.6,-0.8,-7.4,0.0,,haywago01
Anthony Brown,25,MIN,SF,1,0,4,41.9,1.500,1.000,0.000,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.571,26.2,4.3,30.5,0.0,,brownan02
Justin Patton,20,MIN,C,1,0,4,19.8,0.500,0.000,0.000,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.1,0.0,0.0,0.0,0.151,-2.2,5.4,3.2,0.0,,pattoju01
PJ Dozier,21,OKC,PG,2,0,3,-5.0,0.500,0.000,0.000,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,0.0,,doziepj01
Edmond Sumner,22,IND,PG,1,0,2,39.8,1.000,0.000,0.000,0.0,56.1,28.2,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.425,-2.4,9.3,6.9,0.0,,sumneed01
Mindaugas Kuzminskas,28,NYK,SF,1,0,2,-41.1,0.000,0.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,-1.065,-33.0,-21.7,-54.7,0.0,,kuzmimi01
Tyler Lydon,21,DEN,PF,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.014,-3.9,-1.6,-5.4,0.0,,lydonty01
Naz Mitrou-Long,24,UTA,SG,1,0,1,133.8,1.500,1.000,0.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.0,0.1,2.712,199.4,42.7,242.2,0.0,,mitrona01
Chris Boucher,25,GSW,PF,1,0,1,-28.5,0.000,1.000,0.000,0.0,100.0,55.9,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,-0.899,-21.7,-11.4,-33.1,0.0,,bouchch01
Trey McKinney-Jones,27,IND,SG,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.001,-6.2,-2.3,-8.5,0.0,,mckintr01
League Average,,,,,,,,0.556,0.337,0.252,4.5,15.5,10.0,14.9,1.6,1.7,12.5,19.9,,,,,,,,,,-9999
